,sp500 high,nasdaq high,usd_chf,eur_usd,silver high,palladium high,palladium low,year,month,gold high
3419,383.06,268.04,0.9335,1.0621,22.9099,163.03,158.43,2022,12,167.795
3420,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2022,12,146.10147749395
3421,383.15,266.85,0.9285,1.0654,23.33,170.655,166.07,2022,12,170.61
3422,383.39,265.47,0.9275,1.0622,22.93,166.0334,162.461,2022,12,168.34
3423,384.35,267.405,0.9233,1.0668,23.1,170.08,164.26,2022,12,169.35
3424,382.58,266.41,0.9241,1.0698,23.0,166.13,162.8,2022,12,169.8999
3425,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,1,146.10147749395
3426,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,1,146.10147749395
3427,386.43,270.155,0.9368,1.0559,23.52,166.49,155.0,2023,1,172.09
3428,385.88,267.45,0.9271,1.062,23.3499,167.27,160.56,2023,1,173.09
3429,381.84,264.21,0.9364,1.0522,22.47,166.51,160.0,2023,1,171.0
3430,389.25,269.94,0.9293,1.0619,22.96,168.1594,162.593,2023,1,173.96
3431,393.7,275.29,0.918,1.0759,23.11,166.5,163.5,2023,1,175.035
3432,390.65,272.94,0.9225,1.0737,22.82,166.18,163.5833,2023,1,174.98
3433,395.6,277.66,0.9299,1.074,22.83,165.2,162.49,2023,1,174.79
3434,398.485,280.1,0.9288,1.0823,23.03,166.725,160.81,2023,1,176.71
3435,399.1,281.219,0.9284,1.0811,23.335,166.61,162.2342,2023,1,178.825
3436,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,1,146.10147749395
3437,400.23,282.85,0.9215,1.0793,23.17,162.02,158.4119,2023,1,178.24
3438,400.12,284.69,0.914,1.0827,23.39,166.46,157.3,2023,1,179.18
3439,391.08,277.375,0.9162,1.081,22.99,164.67,155.4864,2023,1,180.03
3440,396.04,283.02,0.9221,1.0831,23.04,161.44,159.25,2023,1,179.66
3441,402.645,290.21,0.9231,1.0865,22.56,160.09,157.75,2023,1,179.69
3442,401.15,289.55,0.923,1.0873,22.79,162.11,156.6,2023,1,180.32
3443,400.7,288.36,0.9199,1.0901,22.99,159.96,156.0,2023,1,181.22
3444,404.92,293.52,0.921,1.0866,23.19,157.64,154.3339,2023,1,180.265
3445,408.16,298.26,0.9218,1.0857,22.74,151.81,148.8,2023,1,179.72
3446,405.13,294.38,0.9231,1.0867,22.7701,152.465,150.0,2023,1,179.43
3447,406.53,294.72,0.9186,1.0858,22.8197,154.3,148.8832,2023,1,179.699
3448,413.67,303.43,0.9147,1.0917,23.08,158.1917,151.11,2023,2,181.73
3449,418.31,313.68,0.912,1.0918,23.5,155.76,152.36,2023,2,181.11
3450,416.97,312.39,0.925,1.0825,21.98,151.435,148.041,2023,2,175.43
3451,411.29,305.91,0.9278,1.0722,21.555,149.2648,144.0,2023,2,174.455
3452,416.49,311.03,0.9239,1.0705,21.54,155.0,151.5,2023,2,175.27
3453,414.53,309.5,0.9198,1.0734,21.55,153.39,151.64,2023,2,174.99
3454,414.57,308.99,0.9192,1.0761,21.57,151.78,148.73,2023,2,175.52
3455,408.44,301.57,0.9246,1.067,21.3522,146.36,142.15,2023,2,173.68
3456,412.97,305.1,0.9207,1.0718,21.14,145.42,142.29,2023,2,172.9014
3457,415.05,307.72,0.9224,1.0722,21.11,145.675,135.71,2023,2,173.51
3458,414.06,309.27,0.9238,1.0683,20.82,137.45,133.01,2023,2,170.99
3459,412.91,308.43,0.9245,1.0684,20.9,142.85,135.51,2023,2,171.6
3460,407.51,301.93,0.9266,1.0678,20.94,139.9899,135.6,2023,2,171.47
3461,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,2,146.10147749395
3462,404.16,298.73,0.9267,1.0657,21.09,143.73,139.99,2023,2,171.5
3463,401.13,296.3599,0.9297,1.0623,20.94,141.58,136.6801,2023,2,170.96
3464,402.2,298.13,0.9343,1.0583,20.76,135.5931,132.501,2023,2,170.125
3465,397.25,292.97,0.94,1.0545,20.21,131.22,127.15,2023,2,168.84
3466,401.29,296.49,0.9375,1.0596,19.9741,135.75,131.96,2023,2,169.23
3467,399.28,296.124,0.9376,1.0602,20.16,132.2299,129.47,2023,2,170.25
3468,396.69,293.93,0.9387,1.0674,20.3299,134.435,132.05,2023,3,171.49
3469,398.69,294.43,0.942,1.0595,20.1,134.6235,131.95,2023,3,170.975
3470,404.45,299.92,0.9381,1.0616,20.42,135.655,132.7816,2023,3,172.595
3471,407.45,304.0,0.9308,1.0694,20.34,134.5924,130.59,2023,3,172.37
3472,404.67,301.01,0.9413,1.0573,19.83,132.2799,127.41,2023,3,170.47
3473,399.71,298.43,0.9395,1.0549,19.41,130.93,126.3706,2023,3,169.59
3474,401.48,300.98,0.9363,1.0577,19.48,130.27,125.59,2023,3,170.65
3475,393.16,294.35,0.9213,1.0659,19.95,130.01,126.5,2023,3,173.88
3476,390.39,294.47,0.9118,1.0733,21.045,138.0275,130.96,2023,3,178.02
3477,393.45,297.93,0.9137,1.0722,21.09,141.8,137.47,2023,3,177.59
3478,389.49,299.27,0.9243,1.0535,21.35,136.47,132.61,2023,3,180.13
3479,396.47,307.18,0.9299,1.0622,21.06,134.4,130.0416,2023,3,179.654
3480,394.4,309.15,0.9284,1.0647,21.695,131.03,127.8231,2023,3,184.81
3481,394.17,306.3,0.9267,1.0722,21.6699,131.2,128.185,2023,3,184.54
3482,399.41,310.8,0.9238,1.0769,21.61,131.19,128.51,2023,3,182.73
3483,402.49,315.25,0.9237,1.0792,22.15,136.83,131.39,2023,3,183.94
3484,399.29,314.15,0.9145,1.089,22.285,134.6,131.795,2023,3,186.24
3485,395.84,310.99,0.9181,1.0762,22.52,132.874,129.7001,2023,3,185.99
3486,398.92,312.7,0.9163,1.0789,22.17,131.4595,129.7,2023,3,182.15
3487,396.49,308.2,0.9198,1.0844,22.4398,131.9,129.55,2023,3,183.62
3488,401.6,313.35,0.9195,1.0826,22.47,134.708,132.3,2023,3,183.27
3489,404.35,316.32,0.914,1.0899,22.92,137.675,134.4,2023,3,184.4401
3490,409.7,321.17,0.9129,1.0872,23.19,136.879,134.605,2023,3,184.42
3491,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,4,146.10147749395
3492,411.37,320.42,0.913,1.0891,23.21,138.5,134.05,2023,4,185.035
3493,411.92,321.63,0.9071,1.0951,24.015,136.9825,133.05,2023,4,188.23
3494,408.7,319.06,0.905,1.0918,23.995,135.5999,131.01,2023,4,188.86
3495,409.48,318.55,0.904,1.0927,23.99,136.248,131.62,2023,4,187.26
3496,270.1797653670342,182.68978435063187,0.9049,1.0913,21.608060365689703,110.18447308416239,107.93186200591556,2023,4,146.10147749395
3497,409.69,317.92,0.9112,1.084,23.905,134.31,130.01,2023,4,185.36
3498,411.18,317.89,0.904,1.0906,24.12,135.692,132.4425,2023,4,186.51
3499,412.17,318.42,0.8968,1.0987,24.505,136.555,133.125,2023,4,187.66
3500,413.84,319.65,0.8874,1.1054,24.915,141.74,135.3884,2023,4,190.41
3501,415.09,320.36,0.8955,1.098,24.95,140.94,137.01,2023,4,188.4869
3502,413.96,319.1999,0.8994,1.0915,24.36,146.0,141.5,2023,4,185.93
3503,415.72,321.42,0.898,1.0958,24.3,152.45,148.54,2023,4,186.99
3504,415.08,319.79,0.8984,1.0953,24.349,150.5,146.5001,2023,4,185.58
3505,413.7,319.27,0.8944,1.097,24.46,150.8547,145.8374,2023,4,187.03
3506,412.68,317.4,0.8926,1.0973,24.35,150.228,147.59,2023,4,185.68
3507,413.07,317.7391,0.8887,1.1027,24.21,143.84,140.36,2023,4,185.025
3508,411.16,314.97,0.8925,1.0968,24.05,140.0402,136.11,2023,4,186.2204
3509,407.84,314.935,0.8901,1.1052,24.142,140.95,138.37,2023,4,186.65
3510,412.69,320.86,0.8957,1.1017,23.945,139.71,136.3821,2023,4,184.989
3511,415.94,322.65,0.8911,1.104,24.05,141.4065,138.6,2023,4,185.38
3512,417.62,323.63,0.8961,1.097,24.75,140.31,133.7,2023,5,186.22
3513,414.82,322.45,0.8931,1.0997,24.45,134.21,131.8,2023,5,187.64
3514,413.87,322.47,0.8871,1.1049,24.55,133.65,131.0001,2023,5,189.205
3515,407.27,318.23,0.8861,1.1009,25.0,135.85,131.01,2023,5,191.36
3516,413.72,323.76,0.8913,1.1026,24.64,138.775,135.0,2023,5,187.58
3517,413.24,324.04,0.8894,1.102,24.6465,146.115,143.21,2023,5,188.67
3518,412.09,322.88,0.8916,1.0953,24.63,146.9681,144.2001,2023,5,189.33
3519,414.535,326.01,0.8911,1.0966,24.7,149.55,147.16,2023,5,189.64
3520,412.43,326.75,0.8953,1.0916,23.72,148.61,142.0,2023,5,188.81
3521,413.64,327.17,0.8971,1.0856,23.17,143.0,139.0001,2023,5,187.92
3522,413.43,327.03,0.8949,1.0874,23.22,143.045,140.6,2023,5,187.88
3523,412.815,328.9025,0.8965,1.0866,23.08,140.97,138.01,2023,5,186.82
3524,415.855,331.71,0.8992,1.083,22.8999,138.9,136.4478,2023,5,184.45
3525,419.67,337.49,0.9046,1.0776,22.595,136.08,134.5,2023,5,182.28
3526,420.72,338.205,0.8989,1.0819,23.04,141.4299,138.5101,2023,5,184.34
3527,420.39,338.67,0.8991,1.0806,22.92,140.0999,137.3701,2023,5,183.84
3528,418.722,337.06,0.9014,1.0771,22.67,136.4,133.5,2023,5,183.76
3529,412.82,332.905,0.9058,1.0758,22.385,131.9,129.2,2023,5,183.54
3530,416.16,341.01,0.906,1.0725,22.13,132.89,129.01,2023,5,181.31
3531,420.77,349.245,0.906,1.0713,22.385,133.61,131.37,2023,5,181.3
3532,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,5,146.10147749395
3533,422.58,353.93,0.9048,1.0722,22.32,130.65,128.5427,2023,5,182.4
3534,419.22,350.6,0.9129,1.0654,22.65,128.37,125.77,2023,5,183.445
3535,422.92,353.36,0.9077,1.0752,22.95,129.94,126.92,2023,6,184.21
3536,428.74,355.83,0.9075,1.0724,22.97,131.94,129.9,2023,6,183.56
3537,429.62,357.495,0.9058,1.0721,22.7,130.86,129.4543,2023,6,182.44
3538,428.5772,355.82,0.9076,1.0695,22.675,130.78,128.46,2023,6,182.65
3539,429.62,357.12,0.9089,1.0702,23.07,131.1275,127.8,2023,6,183.0
3540,429.6,353.62,0.9003,1.078,23.36,128.1,125.0,2023,6,183.04
3541,431.99,357.66,0.9026,1.0749,23.52,123.05,120.118,2023,6,182.79
3542,433.88,360.59,0.9099,1.0747,23.11,125.6,122.78,2023,6,181.94
3543,437.33,364.11,0.9053,1.0792,23.1942,127.6335,124.72,2023,6,182.43
3544,439.0612,366.19,0.8972,1.0859,23.09,130.18,126.99,2023,6,181.96
3545,443.9,371.77,0.8927,1.0933,22.92,129.65,126.32,2023,6,182.05
3546,443.6078,372.85,0.8943,1.0925,23.22,131.78,129.03,2023,6,182.618
3547,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,6,146.10147749395
3548,438.37,368.32,0.8993,1.09,22.4,128.83,125.485,2023,6,180.09
3549,436.99,366.18,0.895,1.0951,21.91,126.96,124.1401,2023,6,179.95
3550,436.62,366.33,0.8967,1.0953,21.64,122.23,116.91,2023,6,178.99
3551,435.06,364.88,0.8979,1.0887,21.75,118.91,118.07,2023,6,179.95
3552,434.61,364.84,0.8946,1.091,21.94,123.775,120.3964,2023,6,179.075
3553,436.81,364.57,0.8941,1.0961,22.13,121.33,119.41,2023,6,179.29
3554,437.44,366.52,0.8975,1.0904,21.93,116.43,111.97,2023,6,177.685
3555,438.28,364.89,0.8984,1.0881,21.75,114.365,112.31,2023,6,177.63
3556,444.3,370.49,0.8947,1.092,21.9,115.97,113.2,2023,6,178.53
3557,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,7,146.10147749395
3558,444.08,370.93,0.8956,1.0919,22.12,116.4899,113.21,2023,7,179.34
3559,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,7,146.10147749395
3560,443.889,372.01,0.898,1.0868,22.3,116.86,113.84,2023,7,179.42
3561,440.1,367.91,0.8965,1.0873,21.98,116.0,113.375,2023,7,177.8
3562,442.64,370.48,0.8887,1.0964,22.2,116.41,114.32,2023,7,179.65
3563,439.84,367.05,0.8869,1.0991,22.2,115.275,110.98,2023,7,178.92
3564,442.97,368.632,0.8805,1.0992,22.2401,115.95,113.6,2023,7,179.71
3565,447.4799,374.19,0.8676,1.1123,23.15,119.74,117.93,2023,7,181.95
3566,450.38,379.99,0.8595,1.1194,23.805,119.9,118.01,2023,7,182.15
3567,451.36,382.86,0.8616,1.1237,23.99,118.38,116.2,2023,7,182.17
3568,451.93,383.5,0.8602,1.1236,23.84,120.19,117.47,2023,7,181.6307
3569,454.86,387.13,0.8582,1.1223,24.13,122.4884,119.775,2023,7,184.23
3570,456.43,387.98,0.8598,1.1195,24.19,121.245,119.5,2023,7,183.835
3571,455.1,384.095,0.8671,1.1135,24.16,120.12,117.05,2023,7,183.77
3572,454.165,379.92,0.8658,1.112,23.73,119.8899,118.4341,2023,7,182.46
3573,455.04,377.58,0.8664,1.1083,23.47,120.1899,117.5,2023,7,182.54
3574,456.735,380.47,0.8644,1.105,23.7,119.45,118.01,2023,7,182.47
3575,456.99,379.24,0.8625,1.1078,24.0,117.135,115.1,2023,7,183.64
3576,459.44,384.71,0.8686,1.0998,23.53,115.1626,113.03,2023,7,181.64
3577,457.78,384.52,0.8687,1.1039,23.4,116.84,113.4,2023,7,182.27
3578,458.16,384.88,0.8688,1.102,23.815,119.0,117.14,2023,7,183.09
3579,457.25,383.56,0.8763,1.0971,23.45,114.7549,113.2,2023,8,181.375
3580,453.52,379.26,0.8779,1.0939,23.21,115.8899,113.52,2023,8,180.79
3581,450.79,375.95,0.8742,1.0947,22.725,116.525,114.67,2023,8,179.95
3582,452.895,378.1,0.8713,1.1036,22.81,117.2964,115.04,2023,8,180.77
3583,450.865,375.29,0.8742,1.1,22.5704,116.73,113.945,2023,8,180.15
3584,450.6952,372.66,0.8757,1.0951,21.93,113.78,111.65,2023,8,179.33
3585,449.1999,372.45,0.877,1.0975,21.94,114.64,112.81,2023,8,178.92
3586,451.7,374.36,0.8736,1.1016,22.05,120.57,116.6,2023,8,178.7
3587,446.7007,368.0,0.8765,1.0957,21.9,121.07,118.89,2023,8,178.36
3588,448.11,370.47,0.8775,1.0922,21.74,117.69,115.1,2023,8,177.58
3589,446.64,370.169,0.8769,1.0928,21.77,114.9,113.68,2023,8,177.43
3590,444.18,367.43,0.8786,1.0904,21.77,114.18,111.5,2023,8,176.945
3591,441.43,364.31,0.8792,1.0874,22.0171,113.98,111.8,2023,8,176.56
3592,437.57,359.41,0.8817,1.0875,21.88,116.2,113.95,2023,8,176.055
3593,440.11,364.59,0.8799,1.0888,22.35,115.27,113.38,2023,8,175.94
3594,441.18,366.56,0.88,1.0846,22.46,118.22,114.95,2023,8,176.25
3595,443.67,370.22,0.8785,1.0862,23.345,119.0,116.37,2023,8,178.22
3596,445.22,372.74,0.8825,1.0826,23.31,115.97,113.73,2023,8,178.49
3597,441.3,365.74,0.886,1.0787,23.36,114.88,112.0,2023,8,178.38
3598,443.4,367.71,0.8832,1.081,23.34,116.5604,114.18,2023,8,178.73
3599,449.45,375.13,0.8798,1.0851,23.7679,116.0,112.5,2023,8,179.88
3600,451.67,377.4467,0.8772,1.0926,23.97,114.4499,113.0001,2023,8,180.88
3601,452.83,379.719,0.8837,1.0839,23.64,113.7399,112.0001,2023,8,180.49
3602,453.67,380.83,0.8857,1.0787,23.73,113.48,112.5953,2023,9,181.12
3603,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,9,146.10147749395
3604,451.06,379.3093,0.8888,1.0727,22.87,113.1374,110.8,2023,9,179.4438
3605,448.51,377.63,0.8924,1.0714,22.37,112.54,109.08,2023,9,179.01
3606,445.55,372.85,0.8927,1.0704,22.12,112.73,110.77,2023,9,178.3701
3607,447.11,374.85,0.8927,1.0709,22.19,112.11,110.0,2023,9,179.045
3608,448.77,377.49,0.891,1.0744,22.2204,112.78,110.8,2023,9,179.07
3609,448.53,376.9517,0.8913,1.0726,22.175,114.9279,112.19,2023,9,177.7
3610,447.71,375.84,0.8925,1.0737,22.07,116.34,114.57,2023,9,177.75
3611,451.08,378.27,0.8949,1.066,21.8,116.64,114.6201,2023,9,177.39
3612,447.48,376.32,0.896,1.0673,22.32,117.31,114.55,2023,9,179.105
3613,444.97,371.79,0.8964,1.0695,22.28,115.33,113.01,2023,9,179.41
3614,443.29,370.6826,0.8979,1.0684,22.37,117.349,116.0,2023,9,179.65
3615,444.435,371.31,0.8953,1.0715,22.61,119.3599,116.11,2023,9,180.66
3616,435.97,361.6,0.9033,1.0664,22.49,116.9599,115.05,2023,9,178.485
3617,434.1,361.8,0.9064,1.066,22.74,117.3,115.06,2023,9,178.95
3618,432.27,359.7,0.912,1.0591,22.535,114.46,113.1657,2023,9,178.71
3619,429.82,357.54,0.9144,1.0573,22.11,114.5,111.9,2023,9,177.14
3620,427.67,356.98,0.9198,1.051,21.74,114.69,112.05,2023,9,175.32
3621,430.2499,360.17,0.915,1.0578,21.785,118.0,114.24,2023,9,174.135
3622,431.85,362.95,0.9141,1.0584,22.39,117.48,114.67,2023,9,174.03
3623,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,10,146.10147749395
3624,428.6,362.68,0.9176,1.05,20.63,112.12,110.7,2023,10,170.46
3625,427.3729,361.01,0.9226,1.0453,20.5,109.8771,108.0,2023,10,170.08
3626,425.4299,360.61,0.916,1.0518,20.295,108.57,106.506,2023,10,169.41
3627,425.37,360.15,0.9141,1.0527,20.27,107.08,105.4247,2023,10,169.0
3628,431.125,365.91,0.9082,1.0596,20.715,108.15,105.0,2023,10,170.23
3629,432.88,367.11,0.9473143475906877,1.191436924742826,20.99,105.29,103.02,2023,10,172.86
3630,437.22,371.28,0.9039,1.0618,20.985,108.57,104.1401,2023,10,172.795
3631,436.58,371.412,0.9025,1.062,21.19,107.97,106.82,2023,10,174.125
3632,437.335,373.74,0.9064,1.0553,21.24,106.89,104.26,2023,10,174.23
3633,436.45,371.16,0.9018,1.0502,21.855,105.84,104.0,2023,10,179.095
3634,437.14,370.48,0.9007,1.0546,21.77,106.0,104.975,2023,10,178.33
3635,438.14,369.92,0.8995,1.0593,22.04,105.625,103.16,2023,10,179.13
3636,435.18,367.91,0.8985,1.0532,22.31,104.9,102.22,2023,10,182.02
3637,432.82,366.02,0.8956,1.057,22.115,103.15,101.95,2023,10,183.43
3638,426.54,360.04,0.8918,1.0592,22.705,103.0299,101.6,2023,10,185.23
3639,424.45,359.26,0.8919,1.0646,22.23,105.15,102.135,2023,10,183.56
3640,424.82,359.91,0.8935,1.0595,22.05,104.0,102.11,2023,10,183.4
3641,421.92,356.88,0.8951,1.0583,22.04,105.303,102.85,2023,10,184.2993
3642,417.325,350.07,0.8995,1.0532,21.92,105.08,102.57,2023,10,184.49
3643,414.6,348.84,0.9021,1.0592,22.15,105.47,102.43,2023,10,186.36
3644,416.68,350.54,0.9017,1.062,22.585,106.1444,103.25,2023,10,185.7
3645,418.53,351.25,0.91,1.0568,22.33,104.8401,102.96,2023,10,186.21
3646,423.5,357.5298,0.9103,1.0538,22.04,105.0,101.8,2023,11,185.0
3647,430.915,363.68,0.9061,1.0618,22.05,103.55,101.71,2023,11,184.28
3648,436.29,369.02,0.8984,1.0733,22.3204,103.69,101.847,2023,11,185.47
3649,436.1498,369.78,0.8969,1.0747,22.1909,103.4156,101.23,2023,11,184.23
3650,437.585,373.58,0.9005,1.0687,21.695,99.16,97.47,2023,11,182.65
3651,438.09,373.79,0.898,1.0715,21.88,97.6,94.74,2023,11,182.065
3652,438.47,374.8,0.8996,1.071,22.03,94.2,91.76,2023,11,182.28
3653,440.93,378.54,0.9473143475906877,1.191436924742826,21.53,91.0224,88.8117,2023,11,180.585
3654,441.33,378.28,0.9014,1.07,21.42,91.18,88.07,2023,11,180.73
3655,450.06,386.26,0.8905,1.0861,22.2,95.23,93.1501,2023,11,182.75
3656,451.38,387.75,0.8872,1.0853,22.5,96.72,92.6201,2023,11,182.18
3657,450.56,386.19,0.8882,1.0851,23.05,96.85,95.23,2023,11,184.32
3658,451.42,387.07,0.887,1.0879,22.85,97.42,95.84,2023,11,184.125
3659,455.125,391.41,0.8841,1.0945,22.58,100.37,98.97,2023,11,183.48
3660,454.131,389.23,0.8831,1.0923,23.0,100.49,99.05,2023,11,186.115
3661,456.38,393.07,0.8853,1.0871,22.805,97.7399,96.46,2023,11,185.72
3662,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,11,146.10147749395
3663,455.5,390.25,0.8818,1.0934,23.305,99.42,96.83,2023,11,185.75
3664,455.4901,391.1499,0.8811,1.0937,23.74,99.41,97.0,2023,11,186.8
3665,456.27,390.78,0.8763,1.1007,23.98,98.05,95.92,2023,11,189.4
3666,458.32,394.14,0.8752,1.0969,24.19,95.35,93.784,2023,11,189.99
3667,456.76,390.55,0.8725,1.0908,24.21,94.89,93.0161,2023,11,189.24
3668,459.65,390.54,0.8706,1.0878,24.44,93.14,91.4421,2023,12,192.395
3669,459.1206,386.595,0.873,1.0824,23.96,90.5,88.7,2023,12,190.38
3670,457.59,388.5,0.876,1.0787,23.395,88.9095,85.25,2023,12,187.88
3671,458.84,390.37,0.8741,1.079,23.21,89.85,87.01,2023,12,188.46
3672,458.9,391.27,0.8758,1.0794,22.9,90.8983,88.9476,2023,12,188.59
3673,460.745,392.62,0.881,1.0746,22.54,89.17,86.95,2023,12,186.78
3674,462.17,395.79,0.8795,1.0747,21.9481,89.24,86.77,2023,12,184.53
3675,464.2,398.79,0.8757,1.079,21.93,90.63,88.7801,2023,12,183.98
3676,470.7599,404.36,0.8761,1.0793,22.77,92.68,88.23,2023,12,187.66
3677,473.73,406.3,0.8639,1.0997,23.19,102.79,96.55,2023,12,189.82
3678,470.7,406.5399,0.8688,1.0906,23.03,109.95,103.8,2023,12,188.96
3679,472.98,407.99,0.8682,1.092,22.88,111.54,108.26,2023,12,188.49
3680,474.92,409.28,0.8609,1.0977,23.15,114.695,110.88,2023,12,189.7239
3681,475.895,410.4699,0.8615,1.0957,23.33,112.78,109.58,2023,12,188.96
3682,472.975,408.14,0.8577,1.099,23.44,112.25,108.75,2023,12,189.62
3683,475.38,409.97,0.8564,1.1008,23.56,114.707,110.605,2023,12,191.88
3684,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2023,12,146.10147749395
3685,476.58,411.56,0.8552,1.1035,23.24,110.29,107.6801,2023,12,191.74
3686,476.66,411.7875,0.8417,1.1114,23.42,109.1626,105.63,2023,12,193.1823
3687,477.55,412.92,0.8396,1.1073,23.2628,105.73,103.5001,2023,12,192.89
3688,477.03,411.64,0.8405,1.1062,22.96,103.0,101.09,2023,12,191.64
3689,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2024,1,146.10147749395
3690,473.67,406.09,0.8483,1.0957,23.0,100.95,98.8101,2024,1,191.89
3691,471.19,401.0,0.8523,1.0909,22.19,99.0378,97.2501,2024,1,189.86
3692,470.96,399.59,0.8503,1.0957,22.0683,97.6014,95.23,2024,1,189.75
3693,470.44,399.56,0.8486,1.0957,22.52,96.64,94.6922,2024,1,191.26
3694,474.75,405.24,0.8466,1.0976,22.215,93.07,91.44,2024,1,188.74
3695,474.93,406.69,0.8515,1.0935,22.22,91.66,89.5001,2024,1,188.78
3696,477.4481,409.515,0.8514,1.096,21.97,92.54,90.25,2024,1,188.44
3697,478.12,411.2004,0.8556,1.0943,22.04,92.89,90.38,2024,1,188.55
3698,478.6,411.25,0.8523,1.0959,22.53,92.5,89.33,2024,1,191.08
3699,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2024,1,146.10147749395
3700,476.6098,411.12,0.8604,1.0882,22.14,87.24,85.7221,2024,1,189.26
3701,472.79,407.585,0.8667,1.0858,21.75,85.4,83.3001,2024,1,187.42
3702,477.06,413.575,0.8685,1.0863,21.79,87.02,85.7093,2024,1,187.4
3703,482.72,421.34,0.8694,1.0887,21.73,87.4871,85.69,2024,1,188.3
3704,485.22,424.7275,0.8686,1.0895,21.345,86.98,85.0,2024,1,187.7601
3705,485.105,423.7,0.8718,1.0829,21.5,88.5139,86.51,2024,1,188.15
3706,488.77,429.85,0.8631,1.0901,21.965,89.83,88.01,2024,1,188.37
3707,488.305,429.04,0.8674,1.0837,22.04,88.21,85.88,2024,1,187.64
3708,489.12,426.21,0.8635,1.0866,21.89,88.87,87.0309,2024,1,187.38
3709,491.415,428.35,0.864,1.0807,22.23,90.89,89.17,2024,1,188.54
3710,491.62,427.68,0.8624,1.0844,22.31,90.7,89.34,2024,1,189.83
3711,489.0813,422.8699,0.8587,1.0855,22.33,91.62,89.75,2024,1,190.46
3712,489.23,422.375,0.8579,1.0865,22.26,89.9,87.6501,2024,2,191.36
3713,496.05,430.24,0.8676,1.0787,21.745,87.9,85.69,2024,2,188.87
3714,494.3778,429.61,0.8711,1.0736,21.49,88.04,86.66,2024,2,187.82
3715,494.32,430.22,0.8702,1.0751,21.53,88.35,86.84,2024,2,188.854
3716,498.53,432.83,0.8731,1.0769,21.49,85.73,82.35,2024,2,189.39
3717,498.71,433.56,0.8736,1.0774,21.66,83.25,80.062,2024,2,188.5298
3718,501.65,437.845,0.875,1.0782,21.67,81.57,79.2,2024,2,187.77
3719,503.5,439.14,0.8759,1.0774,21.7985,82.8674,80.5101,2024,2,187.27
3720,497.09,431.27,0.8863,1.072,21.39,80.82,78.5,2024,2,185.38
